USER_ID,ORDER_ID,PURCHASE_TS,PURCHASE_TS_CLEANED,SHIP_TS,PURCHASE_YEAR,PURCHASE_MONTH,TIME_TO_SHIP,PRODUCT_NAME,PRODUCT_NAME_CLEANED,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,MARKETING_CHANNEL_CLEANED,ACCOUNT_CREATION_METHOD,ACCOUNT_CREATION_METHOD_CLEANED,COUNTRY_CODE,REGION
83066075,e436904c6ef2198,8/17/2019,8/17/2019,8/18/2019,2019,8,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
6992327f,e437686a39445567,9/20/2020,9/20/2020,9/22/2020,2020,9,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
6992327f,e437686a39445568,9/20/2020,9/20/2020,9/22/2020,2020,9,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
08b1d2b5,e43bcd2c44c6578,8/22/2019,8/22/2019,8/25/2019,2019,8,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,mobile,mobile,BR,LATAM
ed078ecf,e4433e0b023100136,9/5/2020,9/5/2020,9/6/2020,2020,9,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,CR,LATAM
2a0bec92,e449de041e520028,9/3/2020,9/3/2020,9/5/2020,2020,9,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,email,email,desktop,desktop,US,NA
89ffa124,e44ce05e36758598,2/7/2021,2/7/2021,2/9/2021,2021,2,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$451.63 ,website,email,email,desktop,desktop,FR,EMEA
52e2062d,e44ebe4eed936564,2/10/2021,2/10/2021,2/11/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$102.88 ,website,direct,direct,desktop,desktop,MX,LATAM
7d98183,e44ebe4eed936564,2/10/2021,2/10/2021,2/11/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$102.88 ,website,direct,direct,desktop,desktop,MX,LATAM
18191d19,e44f50c5bc212807,3/13/2020,3/13/2020,3/14/2020,2020,3,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
5324032f,e44ffa54f3636647,11/11/2020,11/11/2020,11/14/2020,2020,11,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,desktop,desktop,US,NA
6ed2809c,e453d4076bf47797,9/25/2020,9/25/2020,9/28/2020,2020,9,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$16.81 ,website,direct,direct,desktop,desktop,AU,APAC
6ed2809c,e453d4076bf47798,9/25/2020,9/25/2020,9/28/2020,2020,9,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$16.81 ,website,direct,direct,desktop,desktop,AU,APAC
18d41108,e45770836b313082,2/18/2021,2/18/2021,2/21/2021,2021,2,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
d415794,e45770836b313082,2/18/2021,2/18/2021,2/21/2021,2021,2,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
8815ad75,e458bf99c8057820,4/25/2020,4/25/2020,4/28/2020,2020,4,3,Nintendo Switch,Nintendo Switch,e682,$143.98 ,website,direct,direct,desktop,desktop,SE,EMEA
c31cac00,e459259d31c82641,8/10/2019,8/10/2019,8/13/2019,2019,8,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
7d616909,e45a46cfdff53545,11/23/2019,11/23/2019,11/25/2019,2019,11,2,Nintendo Switch,Nintendo Switch,e682,$149.70 ,website,direct,direct,desktop,desktop,ES,EMEA
1b21d6ef,e45bc96e4c814034,9/30/2019,9/30/2019,10/2/2019,2019,9,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$16.03 ,website,direct,direct,desktop,desktop,AU,APAC
a99098f1,e460b84cc6971889,7/25/2019,7/25/2019,7/27/2019,2019,7,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,IN,APAC
4a9d945e,e46276fa67e33180,11/21/2019,11/21/2019,11/23/2019,2019,11,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
4a9d945e,e46276fa67e33181,11/21/2019,11/21/2019,11/23/2019,2019,11,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
bab39ffc,e464793977879103,10/9/2019,10/9/2019,10/11/2019,2019,10,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
70de58bf,e4689fe7ddd48592,1/28/2020,1/28/2020,1/31/2020,2020,1,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,BY,EMEA
2b983162,e469b5748c120636,9/21/2019,9/21/2019,9/23/2019,2019,9,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
d5112a19,e46a789c16389920,4/30/2020,4/30/2020,5/1/2020,2020,4,1,Nintendo Switch,Nintendo Switch,e682,$148.05 ,website,direct,direct,desktop,desktop,ES,EMEA
9e61581b,e46aa115abd66933,2/25/2021,2/25/2021,2/26/2021,2021,2,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
d6de8883,e46bbda2e0790754,2/26/2021,2/26/2021,2/28/2021,2021,2,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$517.58 ,website,direct,direct,desktop,desktop,GB,EMEA
14965a82,e46f6e62d0911419,8/29/2020,8/29/2020,8/31/2020,2020,8,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
85eef610,e46fb63f14456979,1/28/2021,1/28/2021,1/29/2021,2021,1,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
199b407a,e476dde08fd13388,7/21/2019,7/21/2019,7/24/2019,2019,7,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$20.36 ,website,direct,direct,desktop,desktop,KR,APAC
f03c9198,e479a32e86b101536,4/22/2020,4/22/2020,4/24/2020,2020,4,2,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,069.12 ",website,direct,direct,desktop,desktop,BR,LATAM
9f21687f,e47bb09d01467270,1/18/2019,1/18/2019,1/20/2019,2019,1,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
be5fde32,e47c1afb3a780586,1/21/2019,1/21/2019,1/24/2019,2019,1,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
f4374e84,e4833793a82103230,2/26/2021,2/26/2021,3/1/2021,2021,2,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
08478d4a,e48390eee616441,1/2/2021,1/2/2021,1/5/2021,2021,1,3,Nintendo Switch,Nintendo Switch,e682,$154.75 ,website,direct,direct,desktop,desktop,CA,NA
70232735,e488b78ebf91838,3/7/2019,3/7/2019,3/8/2019,2019,3,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
2909e811,e48b30d0ac719596,5/16/2020,5/16/2020,5/19/2020,2020,5,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,mobile,mobile,US,NA
31b9c1d9,e48b3139c5823215,4/13/2020,4/13/2020,4/15/2020,2020,4,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
743e49ea,e48bf390c2349909,5/3/2019,5/3/2019,5/6/2019,2019,5,3,Nintendo Switch,Nintendo Switch,8d0d,$126.00 ,website,direct,direct,desktop,desktop,US,NA
a0635850,e48e26e193667824,8/27/2020,8/27/2020,8/29/2020,2020,8,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
e7106ad7,e4907a2e22597595,9/13/2019,9/13/2019,9/16/2019,2019,9,3,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,$441.71 ,website,direct,direct,desktop,desktop,TR,EMEA
b136b9e4,e491e307f7475111,9/13/2020,9/13/2020,9/14/2020,2020,9,1,Nintendo Switch,Nintendo Switch,8d0d,$149.59 ,website,direct,direct,desktop,desktop,CA,NA
b136b9e4,e491e307f7475112,9/13/2020,9/13/2020,9/14/2020,2020,9,1,Nintendo Switch,Nintendo Switch,8d0d,$149.59 ,website,direct,direct,desktop,desktop,CA,NA
63525546,e49595551991662,1/24/2021,1/24/2021,1/27/2021,2021,1,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,GH,EMEA
474094d5,e49940a5ff031900,11/22/2019,11/22/2019,11/25/2019,2019,11,3,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,198.00 ",website,direct,direct,desktop,desktop,CO,LATAM
79d40e24,e49d53cf97952061,7/6/2020,7/6/2020,7/7/2020,2020,7,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,PE,LATAM
96772948,e4a134bfdd12552,8/20/2020,8/20/2020,8/23/2020,2020,8,3,Nintendo Switch,Nintendo Switch,e682,$171.65 ,website,affiliate,affiliate,unknown,unknown,GB,EMEA
96772948,e4a134bfdd12553,8/20/2020,8/20/2020,8/23/2020,2020,8,3,Nintendo Switch,Nintendo Switch,e682,$171.65 ,website,affiliate,affiliate,unknown,unknown,GB,EMEA
57e7d61b,e4a1e59d07538507,7/19/2020,7/19/2020,7/20/2020,2020,7,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
0dee001f,e4a2364e00c8721,4/2/2020,4/2/2020,4/5/2020,2020,4,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
45c9b186,e4a5980b1dd31314,8/17/2020,8/17/2020,8/18/2020,2020,8,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
5ef5dde7,e4a5ab222c741365,6/4/2020,6/4/2020,6/5/2020,2020,6,1,Nintendo Switch,Nintendo Switch,e682,$155.42 ,website,direct,direct,desktop,desktop,IT,EMEA
f0cf787f,e4a5e5ef629101803,12/14/2020,12/14/2020,12/15/2020,2020,12,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,CZ,EMEA
ee108552,e4adedc6cc1100549,1/20/2021,1/20/2021,1/23/2021,2021,1,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
eb77cf63,e4afa01a57299485,12/9/2020,12/9/2020,12/12/2020,2020,12,3,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,email,email,desktop,desktop,US,NA
1f52db94,e4afb20168315812,9/8/2020,9/8/2020,9/10/2020,2020,9,2,Nintendo Switch,Nintendo Switch,e682,$149.90 ,website,direct,direct,desktop,desktop,CA,NA
bcb5ca7a,e4b3a565e0479903,1/29/2019,1/29/2019,2/1/2019,2019,1,3,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,$958.40 ,website,direct,direct,desktop,desktop,US,NA
ad8c290d,e4b47f64f5673539,2/13/2021,2/13/2021,2/15/2021,2021,2,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,4c58,$19.14 ,mobile app,direct,direct,desktop,desktop,GB,EMEA
e16b37b8,e4b4a98026e95278,2/22/2021,2/22/2021,2/23/2021,2021,2,1,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$451.10 ,website,direct,direct,desktop,desktop,LU,EMEA
ac2b82d3,e4b66e41cfa72958,5/18/2020,5/18/2020,5/21/2020,2020,5,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$408.00 ,website,direct,direct,desktop,desktop,US,NA
527755a0,e4b6f59dd2c36382,12/22/2019,12/22/2019,12/24/2019,2019,12,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$351.94 ,website,direct,direct,desktop,desktop,US,NA
645ab7d2,e4bbd53297c43427,6/22/2020,6/22/2020,6/23/2020,2020,6,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,NZ,APAC
d4c83a14,e4bc7a5729e89796,6/26/2020,6/26/2020,6/27/2020,2020,6,1,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$49.98 ,mobile app,email,email,mobile,mobile,US,NA
40158a3b,e4c217f242729035,1/13/2021,1/13/2021,1/15/2021,2021,1,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,CO,LATAM
e6bfb7b2,e4c5f657dd697477,12/23/2019,12/23/2019,12/25/2019,2019,12,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,mobile,mobile,US,NA
e6bfb7b2,e4c5f657dd697479,12/23/2019,12/23/2019,12/25/2019,2019,12,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,mobile,mobile,US,NA
732e895e,e4cbbc17aa449459,2/5/2021,2/5/2021,2/7/2021,2021,2,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$450.62 ,website,email,email,desktop,desktop,JP,APAC
d11416e5,e4cc758eca188299,7/7/2019,7/7/2019,7/9/2019,2019,7,2,Nintendo Switch,Nintendo Switch,8d0d,$147.85 ,website,email,email,mobile,mobile,IE,EMEA
d11416e5,e4cc758eca188300,7/7/2019,7/7/2019,7/9/2019,2019,7,2,Nintendo Switch,Nintendo Switch,8d0d,$147.85 ,website,email,email,mobile,mobile,IE,EMEA
585fac15,e4d0aca704d38673,1/18/2021,1/18/2021,1/20/2021,2021,1,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
585fac15,e4d0aca704d38674,1/18/2021,1/18/2021,1/20/2021,2021,1,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
6b20dbf5,e4d1d4a841d46218,8/7/2020,8/7/2020,8/9/2020,2020,8,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
15c0809b,e4d672e6c7711844,12/2/2020,12/2/2020,12/5/2020,2020,12,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$340.08 ,website,direct,direct,desktop,desktop,US,NA
9469e787,e4dce84004762905,6/3/2020,6/3/2020,6/4/2020,2020,6,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$409.09 ,website,affiliate,affiliate,unknown,unknown,CA,NA
98c499b0,e4ddeba17ab64636,2/4/2020,2/4/2020,2/5/2020,2020,2,1,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,9ef0,"$1,198.00 ",website,email,email,mobile,mobile,US,NA
30315080,e4df31b5b06799,10/22/2020,10/22/2020,10/23/2020,2020,10,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$25.94 ,website,direct,direct,desktop,desktop,IL,EMEA
10730817,e4dfd70a610302,12/4/2020,12/4/2020,12/5/2020,2020,12,1,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$445.51 ,website,direct,direct,desktop,desktop,CA,NA
78a835f8,e4e093251a851607,6/15/2020,6/15/2020,6/16/2020,2020,6,1,Nintendo Switch,Nintendo Switch,e682,$148.05 ,website,direct,direct,desktop,desktop,DE,EMEA
83f1c755,e4e1d7cf09856158,2/3/2021,2/3/2021,2/4/2021,2021,2,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,IS,EMEA
0fc3d415,e4e2a9a5b749506,11/24/2020,11/24/2020,11/27/2020,2020,11,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.46 ,mobile app,email,email,desktop,desktop,GB,EMEA
f4935a90,e4e4c252ffa103364,6/6/2020,6/6/2020,6/7/2020,2020,6,1,Dell Gaming Mouse,Dell Gaming Mouse,b0ee,$49.98 ,mobile app,email,email,mobile,mobile,US,NA
a6df2954,e4e5dd77d1270699,11/21/2019,11/21/2019,11/23/2019,2019,11,2,Nintendo Switch,Nintendo Switch,8d0d,$135.84 ,website,direct,direct,desktop,desktop,AU,APAC
04378bc4,e4eba39dcd84857,5/16/2020,5/16/2020,5/17/2020,2020,5,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
ee4b40dd,e4f2373fbcb100655,2/25/2021,2/25/2021,2/26/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$150.66 ,website,direct,direct,desktop,desktop,RU,APAC
4b47566,e4f2373fbcb100655,2/25/2021,2/25/2021,2/26/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$150.66 ,website,direct,direct,desktop,desktop,RU,APAC
8f2f2747,e4f4103415c60797,9/16/2020,9/16/2020,9/19/2020,2020,9,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.36 ,mobile app,email,email,desktop,desktop,US,NA
a88f890c,e4f448308ef71419,11/21/2020,11/21/2020,11/24/2020,2020,11,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$283.73 ,website,direct,direct,desktop,desktop,AU,APAC
be52d628,e4f4bd0d69580565,9/13/2020,9/13/2020,9/16/2020,2020,9,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,email,email,desktop,desktop,US,NA
e0df0756,e5008eb730195068,3/12/2019,3/12/2019,3/13/2019,2019,3,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
a94ff45e,e5043163a8c71760,12/26/2019,12/26/2019,12/28/2019,2019,12,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$407.22 ,website,direct,direct,desktop,desktop,DE,EMEA
f6e586a8,e505a6c1c51104318,2/9/2019,2/9/2019,2/12/2019,2019,2,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
fa8c83e5,e5087a25765105854,2/4/2021,2/4/2021,2/6/2021,2021,2,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,email,email,desktop,desktop,US,NA
1db784b3,e509cb7943815177,2/17/2021,2/17/2021,2/18/2021,2021,2,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
d399e938,e50a8bb713289334,2/10/2021,2/10/2021,2/11/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$178.40 ,website,direct,direct,desktop,desktop,TW,APAC
9.90E+44,e50a8bb713289334,2/10/2021,2/10/2021,2/11/2021,2021,2,1,Nintendo Switch,Nintendo Switch,e682,$178.40 ,website,direct,direct,desktop,desktop,TW,APAC
ed1ac502,e51528c4dfd100160,12/9/2020,12/9/2020,12/10/2020,2020,12,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,IS,EMEA
d9f0d1b7,e51558e7abb92060,1/8/2021,1/8/2021,1/10/2021,2021,1,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,4db1,$13.94 ,mobile app,email,email,desktop,desktop,CA,NA
d9f0d1b7,e51558e7abb92061,1/8/2021,1/8/2021,1/10/2021,2021,1,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,4db1,$13.94 ,mobile app,email,email,desktop,desktop,CA,NA
bc935106,e5168a9c2f379827,12/25/2020,12/25/2020,12/27/2020,2020,12,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
dd91e0d2,e5168d64db093640,6/25/2020,6/25/2020,6/28/2020,2020,6,3,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,530.00 ",website,direct,direct,desktop,desktop,US,NA
d58f5751,e516e7d29b490174,1/10/2021,1/10/2021,1/11/2021,2021,1,1,Nintendo Switch,Nintendo Switch,8d0d,$126.00 ,website,direct,direct,desktop,desktop,US,NA
d58f5751,e516e7d29b490175,1/10/2021,1/10/2021,1/11/2021,2021,1,1,Nintendo Switch,Nintendo Switch,8d0d,$126.00 ,website,direct,direct,desktop,desktop,US,NA
42ed70f0,e51866568a130155,1/2/2021,1/2/2021,1/4/2021,2021,1,2,Nintendo Switch,Nintendo Switch,e682,$159.73 ,website,direct,direct,desktop,desktop,JP,APAC
4e800bb3,e51b08ef85534838,1/11/2021,1/11/2021,1/14/2021,2021,1,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
4e800bb3,e51b08ef85534839,1/11/2021,1/11/2021,1/14/2021,2021,1,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
29e8b80c,e51f4d3eeb219971,12/30/2019,12/30/2019,12/31/2019,2019,12,1,Nintendo Switch,Nintendo Switch,8d0d,$126.72 ,website,direct,direct,desktop,desktop,KR,APAC
38bda2ed,e5202aa4c5125984,2/18/2019,2/18/2019,2/19/2019,2019,2,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,IN,APAC
94d279cf,e52140772c563072,2/7/2021,2/7/2021,2/9/2021,2021,2,2,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,311.74 ",website,direct,direct,desktop,desktop,GB,EMEA
a18337ff,e522155cc4168330,2/15/2021,2/15/2021,2/16/2021,2021,2,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$18.28 ,website,direct,direct,desktop,desktop,AU,APAC
408219d1,e524a182a2329179,8/27/2019,8/27/2019,8/30/2019,2019,8,3,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,800.00 ",website,direct,direct,desktop,desktop,US,NA
01985a05,e525c5716163838,4/13/2020,4/13/2020,4/16/2020,2020,4,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$342.76 ,website,direct,direct,desktop,desktop,CA,NA
039b07b9,e5294e65b884626,7/18/2019,7/18/2019,7/21/2019,2019,7,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
80b0f702,e529e6acf2a54927,2/2/2021,2/2/2021,2/5/2021,2021,2,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$316.14 ,website,direct,direct,desktop,desktop,US,NA
ae3863ea,e53563a24e273821,12/17/2019,12/17/2019,12/19/2019,2019,12,2,Nintendo Switch,Nintendo Switch,8d0d,$84.00 ,website,direct,direct,desktop,desktop,US,NA
b1303f12,e53d1bd5bb675103,11/23/2019,11/23/2019,11/26/2019,2019,11,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$21.74 ,website,direct,direct,desktop,desktop,PT,EMEA
2b167846,e53d1c67e3d20457,8/9/2020,8/9/2020,8/11/2020,2020,8,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$17.70 ,website,direct,direct,desktop,desktop,PL,EMEA
a13d25f4,e541f370e4c68200,11/25/2020,11/25/2020,11/26/2020,2020,11,1,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,ZW,EMEA
6868ff91,e542117d61045055,9/29/2020,9/29/2020,10/2/2020,2020,9,3,Nintendo Switch,Nintendo Switch,e682,$158.79 ,website,direct,direct,desktop,desktop,JP,APAC
0e3ce440,e542d518b5d8847,9/6/2020,9/6/2020,9/9/2020,2020,9,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,US,NA
006ac5a0,e547c2b8dfa3348,2/1/2019,2/1/2019,2/3/2019,2019,2,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$21.59 ,website,email,email,mobile,mobile,CH,EMEA
32310891,e547fe16f29859,6/30/2019,6/30/2019,7/3/2019,2019,6,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$422.34 ,website,direct,direct,desktop,desktop,US,NA
7533e11b,e54e84aff9250283,2/19/2019,2/19/2019,2/21/2019,2019,2,2,Nintendo Switch,Nintendo Switch,8d0d,$152.19 ,website,direct,direct,desktop,desktop,JP,APAC
5b8d3212,e55479b48c340010,12/4/2019,12/4/2019,12/7/2019,2019,12,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
ea8e0c93,e554b7155a499091,2/11/2021,2/11/2021,2/12/2021,2021,2,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$379.66 ,website,direct,direct,desktop,desktop,IL,EMEA
0188f7b0,e5603ad96653809,11/23/2019,11/23/2019,11/24/2019,2019,11,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
6404bdcf,e563b2fad1f43307,7/9/2020,7/9/2020,7/12/2020,2020,7,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
512a0fc2,e564c835cbc35921,11/30/2020,11/30/2020,12/2/2020,2020,11,2,Dell Gaming Mouse,Dell Gaming Mouse,7416,$49.98 ,mobile app,email,email,desktop,desktop,US,NA
e8059749,e566138159c98009,9/16/2020,9/16/2020,9/18/2020,2020,9,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,NG,EMEA
db9788de,e5667f1d27692800,11/3/2019,11/3/2019,11/6/2019,2019,11,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,email,email,mobile,mobile,US,NA
7de32c7c,e5673ad22c453768,1/24/2020,1/24/2020,1/27/2020,2020,1,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
0f8388ab,e568a4289c39401,3/18/2020,3/18/2020,3/21/2020,2020,3,3,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
d08ffd44,e5698cae02188096,6/23/2020,6/23/2020,6/25/2020,2020,6,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
08e390f4,e56bb0615a46659,7/16/2020,7/16/2020,7/19/2020,2020,7,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
37ddfd08,e56cced1eff25635,3/27/2019,3/27/2019,3/28/2019,2019,3,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,social media,social media,tablet,tablet,BR,LATAM
